x	y	showSelected1
2.85714285714286	0.114901734952408	11
2.85714285714286	0.184054895704884	13
2.85714285714286	0.184054895704884	13
3.06122448979592	-0.214728822276955	1
3.06122448979592	-0.214728822276955	1
3.06122448979592	-0.0174496067420771	2
3.06122448979592	-0.0174496067420771	2
3.06122448979592	0.108492471712117	3
3.06122448979592	0.0314707067734132	4
3.06122448979592	-0.155799827715314	6
3.06122448979592	-0.0464254309176727	8
3.06122448979592	-0.0544692897762567	9
3.06122448979592	0.148779385204024	10
3.06122448979592	-0.0190668481125061	11
3.06122448979592	0.0149237750212101	14
3.06122448979592	0.0149237750212101	14
3.26530612244898	-0.0349262470474219	3
3.26530612244898	-0.0349262470474219	3
3.26530612244898	-0.0349262470474219	3
3.26530612244898	-0.12223557221094	5
3.26530612244898	-0.267409553294866	6
3.26530612244898	-0.124075217247319	7
3.26530612244898	-0.124075217247319	7
3.26530612244898	-0.187677394806253	8
3.26530612244898	0.0477536850915756	10
3.26530612244898	0.0477536850915756	10
3.26530612244898	0.0477536850915756	10
3.26530612244898	-0.0705012654422828	13
3.26530612244898	-0.0705012654422828	13
3.26530612244898	-0.0705012654422828	13
3.26530612244898	0.00396554593552332	15
3.26530612244898	0.00396554593552332	15
3.26530612244898	0.00396554593552332	15
3.46938775510204	-0.511623099978569	1
3.46938775510204	-0.511623099978569	1
3.46938775510204	-0.395552557932833	6
3.46938775510204	-0.186080125113449	7
3.46938775510204	-0.315909453501407	8
3.46938775510204	-0.315909453501407	8
3.46938775510204	-0.315909453501407	8
3.46938775510204	-0.491831738234474	12
3.46938775510204	-0.491831738234474	12
3.46938775510204	-0.208146855304351	14
3.6734693877551	-0.29736144538306	2
3.6734693877551	-0.313913299742627	4
3.6734693877551	-0.348331240186566	5
3.6734693877551	-0.438757931281674	8
3.6734693877551	-0.438757931281674	8
3.6734693877551	-0.41371738766845	9
3.6734693877551	-0.160211185402726	10
3.6734693877551	-0.442990469156013	11
3.6734693877551	-0.59275079996736	12
3.6734693877551	-0.311055134998361	13
3.6734693877551	-0.289113312543785	14
3.6734693877551	-0.228501470846986	15
3.87755102040816	-0.421808663813883	4
3.87755102040816	-0.47452922160865	5
3.87755102040816	-0.649078571069951	6
3.87755102040816	-0.559264577598809	8
3.87755102040816	-0.559264577598809	8
3.87755102040816	-0.559264577598809	8
3.87755102040816	-0.524733090173341	9
3.87755102040816	-0.524733090173341	9
3.87755102040816	-0.524733090173341	9
3.87755102040816	-0.243248755979695	10
3.87755102040816	-0.243248755979695	10
3.87755102040816	-0.560882537856271	11
3.87755102040816	-0.560882537856271	11
3.87755102040816	-0.695346723708077	12
3.87755102040816	-0.484499806452012	13
3.87755102040816	-0.393617283842074	14
3.87755102040816	-0.3825100884432	15
4.08163265306122	-0.442243619007273	2
4.08163265306122	-0.442243619007273	2
4.08163265306122	-0.606267995660216	3
4.08163265306122	-0.591279142201722	5
4.08163265306122	-0.359523133027268	7
4.08163265306122	-0.668692267181188	8
4.08163265306122	-0.668692267181188	8
4.08163265306122	-0.633104469928209	9
4.08163265306122	-0.633104469928209	9
4.08163265306122	-0.791727500105721	12
4.08163265306122	-0.791727500105721	12
4.08163265306122	-0.653314368007432	13
4.08163265306122	-0.653314368007432	13
4.08163265306122	-0.450271281219061	14
4.08163265306122	-0.53810561552503	15
4.08163265306122	-0.53810561552503	15
4.28571428571429	-1.01427707557822	1
4.28571428571429	-1.01427707557822	1
4.28571428571429	-0.62691788851324	4
4.28571428571429	-0.697887062879958	5
4.28571428571429	-0.779905435898695	6
4.28571428571429	-0.671815353106104	9
4.28571428571429	-0.423085631061439	10
4.28571428571429	-0.740142279574304	11
4.28571428571429	-0.740142279574304	11
4.28571428571429	-0.894566439187058	12
4.28571428571429	-0.894566439187058	12
4.28571428571429	-0.805712992907329	13
4.28571428571429	-0.805712992907329	13
4.48979591836735	-0.417799677084691	2
4.48979591836735	-0.735950490167275	4
4.48979591836735	-0.735950490167275	4
4.48979591836735	-0.794869767260679	5
4.48979591836735	-0.424704238790271	7
4.48979591836735	-0.424704238790271	7
4.48979591836735	-0.710529285489462	9
4.48979591836735	-0.459760848899793	10
4.48979591836735	-0.459760848899793	10
4.48979591836735	-0.459760848899793	10
4.48979591836735	-0.459760848899793	10
4.48979591836735	-0.459760848899793	10
4.48979591836735	-0.459760848899793	10
4.48979591836735	-1.00690810566173	12
4.48979591836735	-0.948801321394514	13
4.48979591836735	-0.545346303103359	14
4.48979591836735	-0.545346303103359	14
4.48979591836735	-0.782897942731252	15
4.69387755102041	-1.06329703880657	1
4.69387755102041	-0.998194501190745	3
4.69387755102041	-0.829481442917434	4
4.69387755102041	-0.829481442917434	4
4.69387755102041	-0.864242709978811	5
4.69387755102041	-0.897860714379903	6
4.69387755102041	-0.791201187058946	8
4.69387755102041	-0.880690473783426	11
4.69387755102041	-1.02095280774462	13
4.69387755102041	-1.02095280774462	13
4.69387755102041	-0.844734720408976	15
4.69387755102041	-0.844734720408976	15
4.89795918367347	-1.07534819801384	1
4.89795918367347	-1.0439515078118	3
4.89795918367347	-0.883961749937915	5
4.89795918367347	-0.883961749937915	5
4.89795918367347	-0.78613693425246	9
4.89795918367347	-0.78613693425246	9
4.89795918367347	-0.82370191349596	11
4.89795918367347	-0.934713539757483	12
5.10204081632653	-1.00194919868106	1
5.10204081632653	-0.477804168639171	2
5.10204081632653	-1.04589421675721	3
5.10204081632653	-1.04589421675721	3
5.10204081632653	-0.846281497444677	4
5.10204081632653	-0.846281497444677	4
5.10204081632653	-0.900829958272922	5
5.10204081632653	-0.900829958272922	5
5.10204081632653	-0.862338283718868	6
5.10204081632653	-0.627050324610805	10
5.10204081632653	-0.846515463526381	11
5.10204081632653	-0.846515463526381	11
5.10204081632653	-0.921890889201437	15
5.10204081632653	-0.921890889201437	15
5.10204081632653	-0.921890889201437	15
5.10204081632653	-0.921890889201437	15
5.30612244897959	-0.924942657438992	1
5.30612244897959	-0.924942657438992	1
5.30612244897959	-0.924942657438992	1
5.30612244897959	-0.441536049932539	2
5.30612244897959	-0.979442219295656	3
5.30612244897959	-0.979442219295656	3
5.30612244897959	-0.979442219295656	3
5.30612244897959	-0.859096392671582	4
5.30612244897959	-0.782150440345766	6
5.30612244897959	-0.814445144494216	8
5.30612244897959	-0.716360744072685	10
5.30612244897959	-0.710214582957454	11
5.30612244897959	-0.820771856550412	12
5.30612244897959	-0.639012196237903	13
5.30612244897959	-0.639012196237903	13
5.30612244897959	-0.485109904967003	14
5.30612244897959	-0.84327758939829	15
5.51020408163265	-0.736316407372765	1
5.51020408163265	-0.816548518241406	3
5.51020408163265	-0.73400993420229	4
5.51020408163265	-0.73400993420229	4
5.51020408163265	-0.73400993420229	4
5.51020408163265	-0.65456355786654	5
5.51020408163265	-0.65456355786654	5
5.51020408163265	-0.652451056605038	6
5.51020408163265	-0.652451056605038	6
5.51020408163265	-0.298835169473492	7
5.51020408163265	-0.298835169473492	7
5.51020408163265	-0.711147716049002	8
5.51020408163265	-0.711147716049002	8
5.51020408163265	-0.711147716049002	8
5.51020408163265	-0.648168849393	9
5.51020408163265	-0.648168849393	9
5.51020408163265	-0.738401595652624	10
5.51020408163265	-0.738401595652624	10
5.51020408163265	-0.738401595652624	10
5.51020408163265	-0.511667231849234	11
5.51020408163265	-0.448872797763134	14
5.51020408163265	-0.448872797763134	14
5.71428571428571	-0.431595792210259	2
5.71428571428571	-0.431595792210259	2
5.71428571428571	-0.570296423033033	3
5.71428571428571	-0.586434363649706	4
5.71428571428571	-0.586434363649706	4
5.71428571428571	-0.495808304083424	6
5.71428571428571	-0.210338884184687	7
5.71428571428571	-0.518767369544123	8
5.71428571428571	-0.518767369544123	8
5.71428571428571	-0.544417921307761	12
5.71428571428571	-0.412184035115429	14
5.71428571428571	-0.559750492631753	15
5.71428571428571	-0.559750492631753	15
5.91836734693878	-0.415311859882708	1
5.91836734693878	-0.304952130703724	2
5.91836734693878	-0.287427541040834	8
5.91836734693878	-0.287427541040834	8
5.91836734693878	-0.27134526834135	10
5.91836734693878	-0.33133352376039	12
5.91836734693878	-0.33133352376039	12
5.91836734693878	-0.33133352376039	12
5.91836734693878	-0.33133352376039	12
5.91836734693878	-0.152454020488844	13
6.12244897959184	-0.190565964407084	2
6.12244897959184	-0.144308104497038	3
6.12244897959184	-0.213232852722318	4
6.12244897959184	-0.141376643223794	5
6.12244897959184	-0.133180097363242	6
6.12244897959184	-0.133180097363242	6
6.12244897959184	-0.133180097363242	6
6.12244897959184	-0.0778983440640682	8
6.12244897959184	-0.0778983440640682	8
6.12244897959184	-0.166985461309856	9
6.12244897959184	-0.0416209866155727	10
6.12244897959184	0.0721863109635229	11
6.12244897959184	0.0721863109635229	11
6.12244897959184	0.0721863109635229	11
6.12244897959184	-0.129788404271812	12
6.12244897959184	0.0423488994340793	13
6.12244897959184	-0.133636689713178	14
6.12244897959184	-0.133636689713178	14
6.12244897959184	-0.158110774424306	15
6.3265306122449	-0.0212245613607958	2
6.3265306122449	-0.0286310841702539	4
6.3265306122449	0.0375739303107297	5
6.3265306122449	0.0598745617217876	6
6.3265306122449	0.0598745617217876	6
6.3265306122449	0.0187594829855252	7
6.3265306122449	0.130358484652557	8
6.3265306122449	0.0328255667952862	9
6.3265306122449	0.0328255667952862	9
6.3265306122449	0.15254000167448	10
6.3265306122449	0.0315068506379909	12
6.3265306122449	0.0315068506379909	12
6.3265306122449	0.0315068506379909	12
6.3265306122449	0.083704840301997	14
6.3265306122449	0.083704840301997	14
6.3265306122449	0.0439142431390151	15
6.3265306122449	0.0439142431390151	15
6.53061224489796	0.231560560802626	5
6.53061224489796	0.243155269385195	6
6.53061224489796	0.205171233271376	7
6.53061224489796	0.22987623666202	9
6.53061224489796	0.22987623666202	9
6.53061224489796	0.359651197825654	10
6.53061224489796	0.359651197825654	10
6.53061224489796	0.359651197825654	10
6.53061224489796	0.415813070667678	11
6.53061224489796	0.415813070667678	11
6.53061224489796	0.445651131477213	13
6.53061224489796	0.271412477232466	14
6.73469387755102	0.324795151183456	1
6.73469387755102	0.484243583194385	3
6.73469387755102	0.484243583194385	3
6.73469387755102	0.331197720407423	4
6.73469387755102	0.404057307629614	7
6.73469387755102	0.443717350912415	8
6.73469387755102	0.541129390773309	11
6.73469387755102	0.336414989984338	12
6.73469387755102	0.62120724496966	13
6.73469387755102	0.62120724496966	13
6.73469387755102	0.62120724496966	13
6.73469387755102	0.442649480869905	14
6.73469387755102	0.399124836528312	15
6.73469387755102	0.399124836528312	15
6.93877551020408	0.544293913836939	1
6.93877551020408	0.486410546090961	2
6.93877551020408	0.486410546090961	2
6.93877551020408	0.654897891588419	3
6.93877551020408	0.654897891588419	3
6.93877551020408	0.466757197832307	4
6.93877551020408	0.600638618498893	5
6.93877551020408	0.600638618498893	5
6.93877551020408	0.541694166503127	6
6.93877551020408	0.607496091848529	7
6.93877551020408	0.599555227140792	8
6.93877551020408	0.581511130957089	9
6.93877551020408	0.581511130957089	9
6.93877551020408	0.510227316662286	12
6.93877551020408	0.510227316662286	12
6.93877551020408	0.606804272430013	14
7.14285714285714	0.699479111502556	1
7.14285714285714	0.645711649060888	2
7.14285714285714	0.742966860042177	8
7.14285714285714	0.788301503125128	11
7.14285714285714	0.788301503125128	11
7.14285714285714	0.788301503125128	11
7.14285714285714	0.883026715620495	13
7.14285714285714	0.883026715620495	13
7.14285714285714	0.773502747230039	14
7.14285714285714	0.750998621850666	15
7.14285714285714	0.750998621850666	15
7.3469387755102	0.835301635103576	2
7.3469387755102	0.835301635103576	2
7.3469387755102	0.75681696144251	3
7.3469387755102	0.886477706723119	5
7.3469387755102	0.886477706723119	5
7.3469387755102	0.886477706723119	5
7.3469387755102	0.886477706723119	5
7.3469387755102	0.740075340651986	6
7.3469387755102	0.853067188546745	7
7.3469387755102	0.835866951708382	8
7.3469387755102	0.835866951708382	8
7.3469387755102	0.908917912408324	9
7.3469387755102	0.908917912408324	9
7.3469387755102	0.908917912408324	9
7.3469387755102	0.864068298155314	10
7.3469387755102	0.90077827412982	11
7.3469387755102	0.90077827412982	11
7.3469387755102	0.852803006726898	12
7.3469387755102	0.975131056901717	13
7.3469387755102	0.910030937176184	14
7.3469387755102	0.910030937176184	14
7.3469387755102	0.891288933161395	15
7.55102040816327	0.921297434399855	1
7.55102040816327	0.953248961362099	2
7.55102040816327	1.01693364165201	5
7.55102040816327	0.979097482818226	7
7.55102040816327	0.979097482818226	7
7.55102040816327	0.916405629043811	8
7.55102040816327	0.916405629043811	8
7.55102040816327	1.03065478156986	11
7.55102040816327	1.00443116563661	12
7.55102040816327	1.02224824929634	14
7.55102040816327	0.976664596533447	15
7.75510204081633	1.09203155136359	2
7.75510204081633	1.09203155136359	2
7.75510204081633	0.799057767540948	3
7.75510204081633	0.862313405263516	4
7.75510204081633	0.862313405263516	4
7.75510204081633	0.897181456357593	6
7.75510204081633	1.06009552978757	9
7.75510204081633	1.06009552978757	9
7.75510204081633	1.06009552978757	9
7.75510204081633	1.01833810693492	10
7.75510204081633	0.98775769310315	11
7.75510204081633	1.05813876697459	12
7.75510204081633	1.05813876697459	12
7.75510204081633	1.05813876697459	12
7.75510204081633	1.09465144155456	14
7.75510204081633	1.09465144155456	14
7.75510204081633	1.09465144155456	14
7.75510204081633	1.0279825239145	15
7.75510204081633	1.0279825239145	15
7.95918367346939	1.09924129673516	1
7.95918367346939	1.09924129673516	1
7.95918367346939	1.09924129673516	1
7.95918367346939	1.1402792422341	2
7.95918367346939	1.1402792422341	2
7.95918367346939	0.946973639818503	4
7.95918367346939	1.11845067989221	5
7.95918367346939	1.11845067989221	5
7.95918367346939	1.07080516187054	7
7.95918367346939	1.07080516187054	7
7.95918367346939	1.07575546061593	9
7.95918367346939	1.09402025256593	10
7.95918367346939	1.00548156181959	11
7.95918367346939	1.05934377876387	12
7.95918367346939	1.05934377876387	12
7.95918367346939	1.21254126113819	13
7.95918367346939	1.21254126113819	13
7.95918367346939	1.21254126113819	13
7.95918367346939	1.09631475033491	14
7.95918367346939	1.09175817999847	15
8.16326530612245	1.09316316687135	2
8.16326530612245	1.09316316687135	2
8.16326530612245	1.09316316687135	2
8.16326530612245	0.78971790319268	3
8.16326530612245	0.844375858891075	4
8.16326530612245	0.844375858891075	4
8.16326530612245	0.934266058500538	6
8.16326530612245	1.04534999284029	7
8.16326530612245	1.04534999284029	7
8.16326530612245	0.949145883258884	8
8.16326530612245	0.949145883258884	8
8.16326530612245	1.04830731286978	10
8.16326530612245	1.04830731286978	10
8.16326530612245	1.04830731286978	10
8.16326530612245	1.03945228761686	12
8.16326530612245	1.22045846467749	13
8.16326530612245	1.09740709685556	15
8.16326530612245	1.09740709685556	15
8.36734693877551	1.05408511685779	1
8.36734693877551	0.997760422005624	2
8.36734693877551	0.918096138439615	5
8.36734693877551	0.846699483131945	6
8.36734693877551	0.940917194711561	7
8.36734693877551	0.839407980074478	8
8.36734693877551	0.839407980074478	8
8.36734693877551	0.944825100408294	9
8.36734693877551	0.887422344692722	10
8.36734693877551	0.997148286316619	11
8.36734693877551	1.06952197512324	13
8.36734693877551	1.06952197512324	13
8.36734693877551	0.976056831049848	14
8.36734693877551	0.976056831049848	14
8.36734693877551	0.994902190302153	15
8.57142857142857	0.919993268167032	1
8.57142857142857	0.919993268167032	1
8.57142857142857	0.919993268167032	1
8.57142857142857	0.919993268167032	1
8.57142857142857	0.691461387899717	3
8.57142857142857	0.691461387899717	3
8.57142857142857	0.736402686988011	6
8.57142857142857	0.767950829974863	7
8.57142857142857	0.861016195782804	9
8.57142857142857	0.716957867697333	10
8.57142857142857	0.915162341129153	11
8.57142857142857	0.915162341129153	11
8.57142857142857	0.915162341129153	11
8.57142857142857	0.892002601410333	13
8.57142857142857	0.819509450366715	15
8.77551020408163	0.67805541976028	1
8.77551020408163	0.67805541976028	1
8.77551020408163	0.6725212445636	2
8.77551020408163	0.6725212445636	2
8.77551020408163	0.666955838060548	5
8.77551020408163	0.590919833873253	7
8.77551020408163	0.648555416731906	9
8.77551020408163	0.548253213121248	10
8.77551020408163	0.82702557464696	11
8.77551020408163	0.569903231984267	12
8.77551020408163	0.569903231984267	12
8.77551020408163	0.694221616563001	13
8.77551020408163	0.694221616563001	13
8.77551020408163	0.694221616563001	13
8.77551020408163	0.694221616563001	13
8.77551020408163	0.688008904840439	14
8.77551020408163	0.688008904840439	14
8.9795918367347	0.402339886734839	1
8.9795918367347	0.42819817734148	2
8.9795918367347	0.363116800623361	3
8.9795918367347	0.363116800623361	3
8.9795918367347	0.368912081679849	4
8.9795918367347	0.471744480980791	6
8.9795918367347	0.471744480980791	6
8.9795918367347	0.363942707452344	7
8.9795918367347	0.361765563234451	12
8.9795918367347	0.44858891120205	13
8.9795918367347	0.476154294460584	14
9.18367346938776	0.186750944758542	2
9.18367346938776	0.186750944758542	2
9.18367346938776	0.240168519825167	4
9.18367346938776	0.275961453553256	5
9.18367346938776	0.32544849178348	6
9.18367346938776	0.32544849178348	6
9.18367346938776	0.32544849178348	6
9.18367346938776	0.336768032072377	8
9.18367346938776	0.294025828956301	9
9.18367346938776	0.634593032133469	11
9.18367346938776	0.634593032133469	11
9.18367346938776	0.634593032133469	11
9.18367346938776	0.634593032133469	11
9.18367346938776	0.238723084596754	14
9.18367346938776	0.246494003362725	15
9.18367346938776	0.246494003362725	15
9.38775510204082	-0.0344873177680175	1
9.38775510204082	-0.0344873177680175	1
9.38775510204082	-0.0617416803272492	2
9.38775510204082	-0.0617416803272492	2
9.38775510204082	0.0133571514505559	3
9.38775510204082	0.107411140072677	4
9.38775510204082	0.0771952490046625	5
9.38775510204082	0.0771952490046625	5
9.38775510204082	0.171648765813259	6
9.38775510204082	0.171648765813259	6
9.38775510204082	-0.0518358006651489	7
9.38775510204082	0.214073379000933	8
9.38775510204082	0.113351899984148	9
9.38775510204082	0.0294095338470188	10
9.38775510204082	0.0294095338470188	10
9.38775510204082	-0.0410182469500861	12
9.38775510204082	-0.0410182469500861	12
9.38775510204082	0.0452721086402455	13
9.38775510204082	0.00569362691674957	14
9.38775510204082	0.0454368008892332	15
9.38775510204082	0.0454368008892332	15
9.59183673469388	-0.262505323864259	1
9.59183673469388	-0.32348658336008	2
9.59183673469388	-0.169840589857663	3
9.59183673469388	-0.0292556468846077	4
9.59183673469388	0.00974262452405003	6
9.59183673469388	-0.266124582796747	7
9.59183673469388	-0.266124582796747	7
9.59183673469388	-0.0718359201183519	9
9.59183673469388	-0.249644298946393	12
9.59183673469388	-0.168649636193991	13
9.59183673469388	-0.230086921034446	14
9.59183673469388	-0.230086921034446	14
9.59183673469388	-0.160154909497991	15
9.59183673469388	-0.160154909497991	15
9.79591836734694	-0.491438231453315	1
9.79591836734694	-0.35756445961305	3
9.79591836734694	-0.169425764015714	4
9.79591836734694	-0.169425764015714	4
9.79591836734694	-0.325959869951241	5
9.79591836734694	-0.325959869951241	5
9.79591836734694	-0.260217989334864	9
9.79591836734694	-0.260217989334864	9
9.79591836734694	-0.260217989334864	9
9.79591836734694	-0.333481131599379	10
9.79591836734694	-0.460296574922941	12
9.79591836734694	-0.382857571362948	13
9.79591836734694	-0.382857571362948	13
9.79591836734694	-0.467950647214575	14
9.79591836734694	-0.368051667808026	15
9.79591836734694	-0.368051667808026	15
9.79591836734694	-0.368051667808026	15
10	-0.715551768230952	1
10	-0.548492567502735	3
10	-0.527032338236758	5
10	-0.697752728166499	7
10	-0.697752728166499	7
10	-0.697752728166499	7
10	-0.17918079456581	8
10	-0.669723839567627	12
10	-0.704354191227572	14
